vте™Ѕ·т‚т<ъИ%яј·т‚т<ъИќј·у‚т<ъИ%яOДюWvтб™Дцiюvтa™цёЄaura2:98||Light:203|

ra2:106||Light:219|

|Temperatura1:-1000.00||Temperatura2:102||Light:211|
|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:167|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

